id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
44fw7RulJyj7dGIi9qR86N,0.00651,0.471,0.84,0.000249,0.315,-5.929,1,0.0319,131.353,0.892
3q9npStSssk7sZWotiNQLK,0.00458,0.252,0.797,0.424,0.344,-3.877,1,0.0328,77.972,0.199
12yHvSYFXI7PGzNecUvIDu,0.0195,0.513,0.979,0.0951,0.0906,-6.362,1,0.0425,152.875,0.94
1qRA5BS78u3gME0loMl9AA,0.406,0.653,0.519,0.0209,0.101,-10.164,1,0.0497,98.883,0.822
14XWXWv5FoCbFzLksawpEe,0.25,0.55,0.722,0.0129,0.11,-11.729,0,0.0283,103.886,0.716
2RlgNHKcydI9sayD2Df2xp,0.652,0.388,0.338,3.73e-06,0.248,-10.054,1,0.0329,177.765,0.478
4MYb7NWLwXNDB7bYs3HeX8,0.0201,0.494,0.586,0.00104,0.102,-13.909,1,0.0461,113.618,0.651
5Z8EDau8uNcP1E8JvmfkZe,0.05,0.294,0.745,0.125,0.676,-9.138,1,0.0461,134.364,0.347
4Q9WS9ARvL7rkokSbnhM96,0.0421,0.546,0.9,4.57e-05,0.292,-6.728,1,0.0691,90.591,0.447
0pQskrTITgmCMyr85tb9qq,0.166,0.486,0.449,2.23e-06,0.54,-10.298,1,0.0267,100.456,0.549
5jzma6gCzYtKB1DbEwFZKH,0.123,0.651,0.801,0.0,0.0825,-7.34,1,0.0514,133.769,0.776
54X78diSLoUDI3joC2bjMz,0.0353,0.367,0.452,0.00228,0.689,-10.422,1,0.0307,113.066,0.189
21YxK0klhpfLW8budkJaMF,0.0306,0.387,0.97,1.22e-06,0.0981,-5.61,1,0.0432,104.028,0.689
2hvOsGJc6qll4WzW8Ljqc3,0.368,0.751,0.703,0.00123,0.196,-5.687,1,0.0287,97.931,0.907
1xKQbqQtQWrtQS47fUJBtl,0.263,0.443,0.727,0.000141,0.169,-7.951,1,0.145,160.82,0.566
5h6SovHOYpIMlAkafxcbq3,0.0398,0.652,0.94,0.782,0.0567,-7.927,1,0.0776,91.242,0.72
4e9hUiLsN4mx61ARosFi7p,0.0144,0.365,0.924,0.000254,0.423,-7.066,1,0.0488,135.811,0.632
5zH710lFSLtkHbMkslLDjR,0.117,0.435,0.459,0.000103,0.132,-12.442,0,0.0329,129.929,0.383
70Z9t1qhytWtG4cCmmi7mU,0.00512,0.504,0.911,0.0123,0.355,-2.97,1,0.0738,106.244,0.671
5o37x6LpNSec4jSfPIChsQ,0.195,0.595,0.996,0.0345,0.0351,-3.418,1,0.0599,152.049,0.376
4hq0S6wznq7SHDyMOFXL9i,0.5,0.616,0.91,0.504,0.281,-4.248,1,0.0347,111.017,0.77
254bXAqt3zP6P50BdQvEsq,0.258,0.73,0.487,0.01,0.0852,-10.991,1,0.0303,114.965,0.731
6Jv7kjGkhY2fT4yuBF3aTz,0.361,0.387,0.595,1.1e-05,0.174,-5.67,1,0.0389,119.38,0.151
4yg2qSpnVAbQLPjCJTWwtY,0.962,0.367,0.0527,0.00679,0.109,-17.684,1,0.0468,170.124,0.108
2bcvooA6HEmVUneEGJnNZD,0.527,0.725,0.387,0.00013,0.0982,-7.359,0,0.0368,120.689,0.606
2RTLIQRc8yogHh08waQDVa,0.83,0.306,0.243,4.05e-06,0.0452,-11.772,0,0.0364,63.562,0.187
0y5CnV2idm2KkQEudDjfDT,0.0254,0.539,0.827,0.000425,0.233,-5.045,1,0.038,86.922,0.523
7b2Uwgd1SxeNmjkiJabvCq,0.337,0.559,0.364,0.000347,0.31,-7.001,1,0.03,128.009,0.165
3EpttYJLCx0QCqDDhr1aPR,0.0536,0.494,0.82,1.03e-05,0.0978,-6.18,1,0.0348,127.195,0.507
3uIQZXaYnPrl7ROe1BkKtA,0.937,0.314,0.139,0.000964,0.11,-14.487,1,0.0347,181.568,0.0663
64SIlhd3BaHCCMSfajXG7l,0.0256,0.546,0.867,0.000229,0.221,-4.235,0,0.0354,127.988,0.189
5N4LonveYXftk47qFOclvu,0.967,0.376,0.0383,0.00427,0.115,-20.485,1,0.0513,79.023,0.165
0WlRW4CG9ccUi96tP7GAwL,0.7,0.393,0.274,0.0,0.111,-11.695,1,0.0301,98.374,0.0486
4mO7DeDHWeyU8RVII7UWwm,0.956,0.39,0.205,3.62e-05,0.709,-16.317,1,0.0484,123.183,0.189
6PBzdsMi6YNdYAevzozBRi,0.00515,0.469,0.625,2.03e-05,0.0682,-5.381,0,0.0306,76.786,0.325
2TiAKiK5yHgX05tstPC3zx,0.891,0.212,0.0429,0.392,0.0864,-21.816,0,0.0429,74.0,0.0757
1QhiuXEmlddxnrlyJSmann,0.162,0.629,0.857,0.0517,0.0675,-5.761,1,0.0735,134.83,0.498
1nd2JEHXbUuQFDiQzCBpsv,0.896,0.274,0.0637,0.00105,0.818,-23.926,1,0.0446,173.515,0.124
1StXVL5gClph4z4XzanYko,0.827,0.262,0.0847,4.82e-05,0.0938,-16.413,1,0.04,180.562,0.0693
4ruxo0MtdQ2SznMsRbX8Hi,0.0099,0.282,0.592,0.00173,0.702,-13.31,1,0.0359,100.472,0.126
6k3FDsLP3YfSjyobQWOlfa,0.964,0.501,0.162,0.163,0.0926,-15.361,1,0.0308,75.184,0.199
5wF35bZiquCUDeLOWYLFDV,0.889,0.507,0.198,0.0,0.696,-13.385,1,0.047,129.053,0.118
6UuVONmxXwTKN1ISepuAoQ,0.0981,0.441,0.563,9.78e-05,0.221,-5.252,0,0.0288,182.704,0.282
44crigpNFwUujOERH5e0mr,0.801,0.567,0.0188,0.0,0.108,-23.593,0,0.0787,80.727,0.194
7qdbu6JlWG3Dfjo3MqlMdF,0.932,0.434,0.028,3.75e-05,0.111,-17.724,1,0.0321,90.275,0.137
5K3XHLYc9uaDyx0YSLGmuL,0.647,0.556,0.573,0.0,0.864,-13.978,0,0.746,86.484,0.521
0c2KfLA3waONfGbfG4xarZ,0.0177,0.507,0.926,0.00033,0.501,-7.918,0,0.0456,108.618,0.349
2FzfUOM08b5YaGuh5IQfU6,0.869,0.399,0.097,0.0867,0.283,-23.334,1,0.0344,93.547,0.296
7xwJbGpglTDgGaVB1DLuU2,0.95,0.339,0.25,0.0286,0.19,-11.227,1,0.0316,118.101,0.116
0NobY33wTzHEnNFC4IaNQe,0.937,0.431,0.0399,0.00019,0.719,-18.053,0,0.043,99.59,0.139
2RmzWMaZYv4lGyt14N7rl9,0.126,0.241,0.638,0.143,0.621,-11.905,1,0.0437,174.299,0.248
607LjwsiwA297ulSTYatnR,0.752,0.442,0.421,0.00632,0.352,-10.601,1,0.0259,84.073,0.475
2vA8v1vyStXLOA4GHnQ5Vs,0.0328,0.474,0.247,1.02e-05,0.129,-14.747,1,0.0358,86.637,0.316
1cBSDCgkM3CE8RC6GwqvJk,0.916,0.598,0.219,1.02e-05,0.122,-21.034,0,0.894,79.21,0.194
6xl1y2ODNQ0pRchoNIlBTF,0.000565,0.524,0.933,4.99e-06,0.272,-5.598,1,0.037,80.67,0.561
1UQntkgpUb22qLejMtrGia,0.356,0.59,0.0864,7.45e-05,0.102,-17.062,1,0.0549,91.32,0.25
5SVsmldmIGGc1TxRBBiovM,0.845,0.489,0.417,0.0324,0.127,-10.163,1,0.0293,141.464,0.517
5HCzHkFsnRbCx0Tw3kvicf,0.96,0.237,0.0166,0.00106,0.977,-29.782,1,0.0352,101.283,0.0679
5wj3UMkeRcgF7M9kXlMq1y,0.499,0.307,0.228,3.7e-05,0.693,-15.841,0,0.0364,85.247,0.13
1f7CTlVud9oFA5YntaVfCh,0.662,0.528,0.23,0.0,0.0993,-14.42,1,0.0808,111.712,0.338
5lfcuc9aUWagwuWTpcCR8H,0.899,0.801,0.635,0.000109,0.107,-8.393,1,0.122,76.121,0.447
6N60Uj95mI1WpeCz0bvZpw,0.167,0.343,0.286,0.00711,0.251,-15.766,1,0.035,149.316,0.0679
3q0iAYqmULxSDyFflvDcGl,0.0266,0.367,0.626,0.112,0.0957,-12.993,1,0.0286,173.726,0.424
2Lm3UKoBWf1EUySGNazcVB,0.964,0.35,0.0432,0.0241,0.932,-25.914,1,0.0407,113.219,0.179
7Kn88QaaEeSbP82PUCNPAN,0.789,0.474,0.516,1.42e-06,0.106,-11.711,1,0.0404,99.757,0.693
7EWAOqRNhO804rNIW0UTQR,0.956,0.337,0.00617,0.0,0.764,-29.148,1,0.0455,77.595,0.14
1hQepfjAqg78ZxRLYYboAr,0.914,0.294,0.148,3.59e-05,0.888,-20.149,1,0.0735,134.261,0.167
0tZHcXRsPSdxcL5Fof6yjY,0.806,0.58,0.0686,0.0,0.849,-23.208,1,0.74,101.821,0.45
0miHApJl2lLp5FbcWh8SMv,0.579,0.342,0.433,0.0,0.204,-11.295,1,0.0338,115.076,0.534
6i81qFkru6Kj1IEsB7KNp2,0.721,0.473,0.348,7.42e-05,0.0823,-11.1,1,0.0288,107.819,0.283
79pY2Z5eFvXMt9bSdHLrnA,0.00394,0.323,0.728,0.000447,0.102,-5.416,1,0.0321,161.586,0.489
7hObovvcbBpXgZHQ9if4WU,0.0134,0.623,0.342,0.00412,0.106,-8.694,1,0.038,115.032,0.101
0ll4shInilQVdYVrVVHpjB,0.143,0.55,0.777,7.46e-06,0.981,-7.299,1,0.0382,116.14,0.751
3vL9lPWBuv0ZR3c5YmdhDl,0.000294,0.317,0.764,0.099,0.0996,-7.076,1,0.0282,101.173,0.341
1NnUbdEvJigY0ARnoOgDrv,0.0031,0.267,0.864,0.0,0.116,-5.127,1,0.0481,146.698,0.531
4J9qfNgyYFAkUK8oIOohN1,7.94e-05,0.515,0.934,0.0047,0.327,-5.079,0,0.0371,152.24,0.894
4nRyBgsqXEP2oPfzaMeZr7,0.00535,0.413,0.885,1.97e-06,0.166,-7.695,0,0.0777,113.807,0.211
5XtyytAig4m3HkO2XXaL9l,0.00146,0.374,0.961,0.00036,0.351,-5.387,0,0.0656,158.862,0.437
74kd56Y1oNbQVEQnMdO9LH,0.499,0.274,0.387,0.000345,0.108,-10.206,1,0.0304,96.018,0.15
0LBmvPJYmtEJ7kkWvc3kbT,0.512,0.362,0.377,0.101,0.175,-10.142,1,0.034,112.393,0.147
6dnmovOCP7vG4ysCvX2ub4,0.0185,0.293,0.99,0.0,0.482,-3.042,0,0.18,164.577,0.377
5TxUedy2CM04QihDdOFnsk,0.0798,0.633,0.543,0.00671,0.0964,-9.142,1,0.0296,129.089,0.118
0mGBA5vtFH58DucfqaW6oG,0.00255,0.611,0.567,7.1e-06,0.0996,-6.665,1,0.0311,118.777,0.689
0G6qDSSFmjzb9N0PK8PjGm,0.574,0.684,0.344,0.00235,0.113,-14.825,1,0.029,101.39,0.343
7M1L2Cv5025QeywNsdfPDK,4.34e-06,0.469,0.863,0.353,0.33,-7.037,0,0.0494,140.264,0.375
5F6rwEF15hN1jnhNk2YQHn,0.00241,0.487,0.93,2.82e-05,0.0841,-7.3,1,0.0632,131.304,0.134
0JNsmnT6u3pzClYpSHVcyG,0.486,0.275,0.492,0.000211,0.985,-7.453,1,0.0317,171.873,0.298
6WcIDvzwZDqarmaHDy3DoR,0.707,0.528,0.421,0.126,0.117,-8.2,1,0.025,110.143,0.0665
0a9hQd3e5yTnwitoIJwiAq,0.00371,0.558,0.747,0.0,0.142,-6.07,1,0.0319,127.102,0.558
679zqcQuKakOGI93NPCqB8,0.403,0.403,0.272,0.17,0.0806,-13.492,1,0.0325,130.872,0.105
22sDLvlzAJzH0BHiMSOfRP,0.41,0.537,0.266,0.0,0.0639,-12.464,1,0.0277,106.952,0.174
1Tnixg8lMEydzmBsZzxQpR,0.0447,0.388,0.726,0.113,0.213,-6.911,1,0.0341,205.07,0.746
0PkOdIbNj8L3e0p1JGIfLO,0.842,0.587,0.252,0.0,0.0946,-10.071,1,0.0358,117.296,0.332
5707A8XNKQT26Ciek7H9KV,0.00462,0.442,0.835,0.0855,0.169,-7.041,1,0.0295,156.396,0.683
0boFvkCUiF1NonaqJzhSiP,0.599,0.655,0.589,0.362,0.0846,-11.004,0,0.0295,107.049,0.32
0MthtBY0TLvqrCwzup0aGI,0.0381,0.422,0.922,0.0018,0.151,-4.069,1,0.0495,141.46,0.466
5cpnyC2TLztgxOWNzoxqbY,0.00137,0.355,0.953,3.93e-05,0.212,-4.4,1,0.0776,141.709,0.235
5NHZFD1TXeBwAFV3EzRKjT,0.000378,0.562,0.931,0.0,0.273,-5.097,1,0.0515,131.151,0.79
1kLq84QrK6cJE11uX5iOj6,0.044,0.404,0.596,0.0102,0.108,-8.015,1,0.0252,154.524,0.454
5gdmwS7vtRb8AGGRio84uX,0.0294,0.588,0.676,0.0235,0.0725,-6.553,1,0.0324,119.902,0.13
2D68wN3hwEZFdeui0c5Ar6,0.172,0.463,0.619,3.07e-05,0.111,-8.142,1,0.0301,107.076,0.257
4o7SYOv7mNJAPe0tsxgbHc,0.0768,0.455,0.42,0.402,0.0552,-8.853,0,0.026,97.351,0.426
2ciZyChQxTYWayapgNRivS,0.000607,0.186,0.939,4.18e-05,0.481,-6.119,0,0.114,169.966,0.368
7Al0ADUt8SCPiQIBbTcNdR,0.00063,0.236,0.99,0.0586,0.407,-4.719,0,0.095,217.913,0.141
57M4JF2iCwAFHPn4x4vzle,0.121,0.316,0.697,0.0,0.99,-8.163,1,0.0501,109.127,0.36
4thEpE8oDddq6fVuHfdKUY,0.00981,0.419,0.957,0.000223,0.297,-5.479,0,0.0397,153.412,0.789
2V4Bc2I962j7acQj1N0PiQ,9.44e-06,0.438,0.905,5.4e-05,0.363,-6.161,1,0.0419,134.163,0.723
7nnWIPM5hwE3DaUBkvOIpy,0.0562,0.645,0.792,0.0121,0.119,-7.34,0,0.036,90.565,0.666
2TAQ9YGehOKWDqDak5DuXc,0.00248,0.417,0.913,1.09e-06,0.166,-6.049,0,0.0441,144.591,0.439
0jWgAnTrNZmOGmqgvHhZEm,0.161,0.565,0.564,0.0,0.114,-10.044,1,0.0292,134.358,0.454
5DiXcVovI0FcY2s0icWWUu,0.183,0.578,0.817,2.85e-06,0.285,-6.541,1,0.0363,141.621,0.734
2hnMS47jN0etwvFPzYk11f,0.0268,0.682,0.765,3.42e-05,0.188,-5.021,0,0.0395,90.807,0.567
77YKoNCjP5hWqiXMRG2839,0.295,0.543,0.423,0.0862,0.152,-8.797,1,0.0282,150.132,0.355
2302lUwfZ4S4dVyPOCDFnQ,0.0048,0.392,0.642,0.486,0.296,-5.267,1,0.0326,92.698,0.129
4LJhJ6DQS7NwE7UKtvcM52,0.012,0.391,0.951,0.000446,0.0878,-7.419,1,0.0688,157.663,0.468
4ePP9So5xRzspjLFVVbj90,0.00162,0.543,0.912,2.1e-06,0.0565,-10.71,1,0.0601,103.731,0.836
6urCAbunOQI4bLhmGpX7iS,0.247,0.52,0.709,1.78e-05,0.18,-7.125,0,0.0352,76.039,0.536
6mfkHv00I6jhHIn7EWHJ2N,0.0741,0.635,0.937,7.29e-05,0.134,-2.86,1,0.0452,108.003,0.779
1wrhhPzd2ncJPNgUcGgBGg,2.65e-05,0.142,0.92,0.00518,0.126,-4.426,1,0.115,171.763,0.193
48iWbsOaBUAGzMdoSmqyg1,0.24,0.384,0.433,7.39e-06,0.11,-9.256,1,0.0437,90.176,0.429
5mc6EyF1OIEOhAkD0Gg9Lc,0.000273,0.546,0.724,0.667,0.133,-8.639,0,0.0427,89.991,0.586
4t1fWWJQs5V9YErfsrDslC,8.31e-05,0.452,0.813,0.0381,0.274,-4.45,1,0.0319,105.757,0.539
0fsz7tJ7UKXT9hliLfO7aE,0.0095,0.456,0.752,0.00145,0.0573,-8.121,0,0.09,183.569,0.897
39sICagGOiysHxoIBRyLLi,0.0252,0.427,0.952,0.0,0.407,-3.383,1,0.0565,103.523,0.588
3B4q6KbHbGV51HO3GznBFF,0.00877,0.804,0.696,0.000985,0.314,-7.47,1,0.0899,95.721,0.657
2Srd8Jgif3kc6ou6Z4pSYJ,2.7e-05,0.478,0.923,0.719,0.325,-7.547,1,0.0569,133.135,0.165
3jS7bB0oXVOwGFZn3aE5NV,0.21,0.665,0.834,0.0,0.452,-7.737,1,0.0576,105.292,0.411
02ZdZqhpfrPnxwyakXgxB8,0.0053,0.507,0.882,0.0,0.177,-3.917,1,0.0337,142.398,0.907
1dJiXJaCG2uTzvWmJ7Fh08,0.00152,0.361,0.901,0.000246,0.286,-4.133,0,0.0443,144.974,0.481
1O2ACd0zg4GYgQRhLBGYDV,0.00881,0.501,0.803,1.78e-06,0.107,-8.449,1,0.0547,122.458,0.738
02bDwHxd8UuWJyeytiohaK,0.00245,0.632,0.76,0.000466,0.0494,-4.798,0,0.0342,119.95,0.671
37EJtTS7jT5WUyXGZzrwnI,0.156,0.491,0.942,0.0,0.367,-5.333,1,0.109,100.441,0.398
5xC8uOesnn0udeXAYlAnoY,0.000479,0.467,0.958,0.199,0.299,-4.808,0,0.0775,145.92,0.701
3CtphwpjC0XjIVpLFvGiQR,0.0252,0.384,0.735,2.76e-05,0.114,-6.522,1,0.0317,137.834,0.312
1wsRitfRRtWyEapl0q22o8,0.0129,0.599,0.957,7.06e-05,0.155,-5.764,1,0.188,103.68,0.489
1Y13csEpu3TK5gQdzGLrd8,0.00114,0.579,0.812,0.00333,0.115,-6.509,0,0.0693,152.002,0.278
1ru5R5iSawvuMELqKXxLjS,0.0991,0.418,0.945,0.0123,0.23,-5.406,1,0.118,181.174,0.696
48sJGpBLqQTs0sZ2ImHJof,0.00751,0.444,0.884,8.94e-05,0.116,-6.104,1,0.119,94.82,0.296
6WdoToI0z5f4A4kbZ3SXoa,0.00238,0.48,0.792,0.0,0.169,-6.443,1,0.0411,114.605,0.465
1KdwPeY1WRWQGHCmRJTveb,0.00915,0.502,0.758,0.783,0.284,-9.76,1,0.0407,112.499,0.729
6q4aoWgTQ8td2AvqQXuFqm,0.00147,0.541,0.776,0.000221,0.178,-8.042,1,0.0298,98.986,0.282
18ZOH3KKu5Elt5ysocFyX4,0.0104,0.76,0.702,0.0,0.38,-9.404,0,0.0716,92.324,0.659
2qRZm3cGCUPK40j3g0G5cN,0.0874,0.563,0.536,0.000105,0.164,-9.488,1,0.0286,81.094,0.312
6L4fEE9awoUnSEy1bmQebb,0.205,0.331,0.885,0.0,0.123,-6.606,1,0.0923,175.293,0.589
60wTHSJ0PxxwZDiSLiFaQX,0.0716,0.597,0.892,0.195,0.0797,-4.484,0,0.0297,126.066,0.939
6IsnrcSZvmmd5db8QpQb91,3.6e-05,0.48,0.793,0.197,0.0732,-10.209,1,0.0892,96.062,0.425
136biHnnfSnXsp9Bi2hZ4f,0.0359,0.499,0.794,0.0,0.0794,-5.628,1,0.0374,80.175,0.185
368RLF0YBCX8FyB4RGkaVq,0.000288,0.415,0.966,0.261,0.344,-7.288,1,0.0953,95.433,0.309
5dAxeuDkIkpa6wZpMOuG9i,0.00539,0.526,0.9,4.12e-05,0.14,-6.815,1,0.0545,151.279,0.883
6ywRlumSQjOOkcSnJYAgHw,0.0344,0.591,0.824,0.0,0.146,-7.83,0,0.0415,104.304,0.741
56KqaFSGTb7ifpt16t5Y1N,0.291,0.797,0.872,0.0,0.284,-6.727,0,0.0575,129.885,0.866
6ITuEsxEy2qPhqMowdDAeI,0.0922,0.762,0.722,0.000368,0.132,-8.712,1,0.0428,122.769,0.966
3Ro71R8Vpy166E2PuQDSc8,0.0595,0.799,0.789,0.0,0.0338,-8.208,1,0.0395,116.083,0.831
0brrVj6VnvrG70SjRTnEJA,0.000598,0.168,0.974,0.783,0.295,-4.862,1,0.0655,205.278,0.609
2ax1vei61BzRGsEn6ckEdL,0.0465,0.802,0.596,1.17e-05,0.0695,-11.663,1,0.06,90.275,0.702
7FYkZkF9fog6WS818wJnhl,0.0196,0.52,0.906,7.99e-05,0.0925,-6.534,1,0.0601,151.608,0.868
3lILuFinx7CFaYXJ6FWz54,0.000625,0.554,0.855,5.16e-06,0.327,-6.711,1,0.0407,146.04,0.898
6IMlcKjsIM3l3yXWykTa3y,0.0289,0.721,0.488,0.038,0.18,-10.294,0,0.067,152.287,0.884
6gSDSkAJ3vuSINvcroq1Vn,0.00614,0.622,0.614,4.17e-05,0.119,-9.108,1,0.0314,140.275,0.613
0jnFDxgNhS156vu6roUVco,0.00494,0.74,0.613,0.118,0.095,-9.487,1,0.0856,96.491,0.676
5T4j3Uv33fQO7tsR2lMl4y,0.0964,0.51,0.595,0.0186,0.338,-11.023,1,0.0383,131.762,0.632
4aKMvmxQgX7J766G4pFlyh,0.0155,0.382,0.855,0.0,0.0399,-8.056,1,0.0636,187.805,0.962
45xBWOa6oEAk1WlVyr5QAB,0.132,0.692,0.694,5.88e-06,0.0855,-6.398,1,0.0369,102.769,0.832
72boGlgSwUK01n44O2tOCv,0.0568,0.608,0.634,0.00615,0.116,-11.24,1,0.0727,147.515,0.84
3ZhMxNCJcoYBj2wrO4VU3l,0.0146,0.353,0.937,0.0,0.362,-5.737,1,0.0971,161.961,0.558
6bbQuT0lK4ekunMnK446Bt,0.000454,0.31,0.862,0.016,0.0481,-6.943,1,0.0509,196.703,0.599
1HEcT04aFqXJt27hdTQ9nB,0.255,0.678,0.844,1.91e-06,0.345,-8.669,1,0.0508,112.33,0.682
6wtmql7FJ7SSLuSw8JD8rX,0.0458,0.609,0.799,0.0,0.21,-7.902,0,0.0346,149.046,0.77
7iiofeVKhJz7ZbcI2jFcPm,0.02,0.241,0.934,0.0,0.109,-6.618,1,0.0806,180.472,0.664
0y8zZOu4u6NmoW7u1jEQzo,0.0458,0.556,0.822,0.00134,0.101,-6.082,1,0.123,147.282,0.792
6izEYubQaf7odJ46scKEzr,0.000681,0.486,0.94,0.00508,0.0861,-7.678,1,0.0611,158.296,0.72
2hOi0U15nSrV9ueYLCtvE2,0.0104,0.485,0.474,1.6e-06,0.049,-10.999,0,0.173,169.082,0.444
2rUVY6uXm8J0IEr230B1L1,0.0722,0.491,0.845,0.000127,0.0684,-5.756,1,0.185,174.957,0.831
2pnxIOz7WbWZX8lKyLixHn,0.117,0.483,0.768,0.000197,0.296,-7.0,1,0.0582,143.154,0.698
3F8ddXLIHVLdunzh6fLvKs,0.0214,0.613,0.957,3.36e-06,0.158,-6.74,1,0.0388,100.476,0.715
7sQkeztZAGR3haZL71wvZe,0.0423,0.918,0.764,0.000336,0.134,-5.549,0,0.102,122.353,0.752
6h54MGmPGmerDMBgHTgIA4,0.0395,0.297,0.933,0.0,0.0953,-5.373,1,0.262,159.634,0.279
31l6t3Jq09uywRTVGbzant,0.221,0.814,0.963,1.79e-05,0.214,-7.538,1,0.0799,110.904,0.348
2vUlFUyRbemQaseUj6NESz,0.00961,0.78,0.645,0.626,0.126,-10.212,0,0.0368,116.232,0.454
0mlwPYU0ApElSjZN4yA4L9,0.0026,0.194,0.922,0.232,0.686,-6.208,1,0.0534,172.679,0.681
32rUsiLCvd1yZWr4UFUoiu,0.115,0.517,0.858,0.000244,0.121,-6.03,1,0.0672,150.645,0.669
5rL2E6ZlMJYMdV799HumhZ,0.382,0.714,0.702,0.0,0.128,-9.021,0,0.0382,133.66,0.934
44P8K95Vlk5chiWAIrEtvx,0.0136,0.486,0.858,2.48e-06,0.111,-7.852,0,0.0589,159.183,0.924
7KMOrq5bPFiEQPmxsYvJ2C,0.451,0.391,0.838,0.797,0.131,-6.56,1,0.0849,165.1,0.522
7p949cKSO5MDSjajSrAcfI,0.282,0.548,0.646,0.0,0.337,-12.438,1,0.0465,81.521,0.884
09dKenoVuQzPRQ8Anoo6we,0.122,0.866,0.726,0.0,0.159,-9.069,1,0.0609,132.45,0.672
62QXkCDecDXfW95CzjmegU,0.0631,0.466,0.941,1.17e-06,0.0831,-6.02,1,0.116,152.105,0.81
153E8CZ5kCe6KkCHS8mZtS,0.03,0.528,0.895,0.0,0.573,-5.906,1,0.063,151.998,0.666
744eHv8kvVhIYc4le3NEvt,0.000115,0.448,0.967,1.66e-05,0.947,-6.82,1,0.0655,93.9,0.574
2I4WKzFdwTPhLTJCJ1Hpvq,0.244,0.475,0.74,0.0,0.0863,-11.687,1,0.0415,138.701,0.761
5YciOakY5dB5dULkiLdCaf,0.0768,0.38,0.572,2.4e-06,0.0776,-5.334,1,0.03,74.987,0.0878
6TlQ5fbojNRuG0hPQMbxeW,2.31e-05,0.286,0.822,1.31e-05,0.353,-3.366,0,0.0381,90.96,0.19
2gANywSFYF58YFMPdDSAjC,0.0142,0.214,0.828,1.61e-06,0.161,-2.66,1,0.0383,169.876,0.388
2tBxJ43XiwEzhf7Xalc5UG,0.274,0.491,0.561,2.16e-06,0.23,-6.396,1,0.0279,134.881,0.543
0if8wueNrAVLfwSH7l1ANJ,0.305,0.433,0.458,0.0,0.0863,-8.666,1,0.0328,115.213,0.23
3MCuDi4gQrf7Xms8lTpTAx,0.0532,0.426,0.838,3.02e-06,0.0829,-4.38,1,0.0362,81.089,0.182
2A7GGXmTlXuH9LOvBXgOX4,0.458,0.293,0.817,0.0509,0.355,-3.786,1,0.039,150.249,0.138
45AQ5zbSJ0j1nM9daSWeq8,0.0316,0.405,0.632,0.00251,0.112,-5.132,1,0.0273,145.936,0.141
0oemhAQXaaIHCEARF9JFGg,0.83,0.59,0.429,0.0,0.334,-11.7,1,0.0263,87.83,0.342
2RUfZnDBLgXeO2A1XOj0ss,0.0459,0.568,0.87,0.0,0.12,-2.258,0,0.0332,109.819,0.585
4Q2UM2QSR7Gye03jvl4Rdw,0.00107,0.427,0.622,0.0458,0.431,-5.467,0,0.028,77.406,0.0775
5OWsea313ovaQoXvsgWq79,0.0421,0.252,0.902,0.0148,0.309,-2.479,1,0.0392,91.474,0.306
0SbytvHLix8OCZp17Pi0O1,0.276,0.484,0.457,0.0,0.338,-4.684,1,0.0286,74.041,0.132
2LNV0347QKt4AHxRSfCBij,0.54,0.376,0.423,1.23e-05,0.361,-8.499,0,0.0242,85.213,0.299
7EeyAZiyUEPFr8eBzG2BrT,0.0364,0.296,0.59,0.0658,0.162,-5.924,1,0.0304,156.1,0.195
1AvavliFQoc2l0ZCCWa5VG,0.000114,0.0657,0.943,0.00016,0.313,-2.71,1,0.138,190.555,0.264
7IuCCezGsyTH9LU4IVL57s,1.09e-05,0.416,0.939,1.05e-05,0.753,-3.247,1,0.0473,113.926,0.36
3czgcbI4YZ4Gg29DOYFAnd,0.0298,0.223,0.985,0.000424,0.11,-1.909,0,0.0957,126.612,0.139
1EB8LB1Hu5T4C8Zk9z1Ckh,0.00142,0.152,0.825,0.0454,0.898,-8.545,0,0.0486,100.499,0.338
4bQHPFjRT6O1KdMCd4cD9u,0.000392,0.315,0.97,0.00255,0.435,-3.245,1,0.068,138.206,0.481
1XYLtiNehOF8D5NmlQknpI,0.00014,0.401,0.951,0.000117,0.147,-2.57,1,0.0483,120.879,0.332
78BHYuPCnUBh9wlbNWTCqC,0.471,0.477,0.655,2.08e-06,0.14,-6.256,1,0.029,89.909,0.485
3WpPw7RpNIU9SJBcBKDBDj,0.96,0.258,0.286,1.95e-05,0.105,-8.566,1,0.0335,102.189,0.151
7kFbTUR31qyzrjjary7llr,0.0131,0.408,0.857,7.44e-05,0.528,-5.71,1,0.034,84.197,0.622
6ZYgoD3c2aE4dD3yVFWV51,0.155,0.33,0.814,0.000291,0.701,-3.138,1,0.0506,82.131,0.297
72pRggptACNxeYG0vG3V3Q,4.47e-05,0.329,0.953,0.558,0.302,-2.416,0,0.0874,136.922,0.0374
7IN0xNq5UxvsJXTqZ3rdSE,0.0195,0.132,0.901,0.00721,0.369,-2.562,1,0.0678,99.209,0.346
2klLrvEu0OroEWsJWeafWp,0.0133,0.349,0.664,0.00257,0.39,-6.07,0,0.0408,148.059,0.287
4yWTh6qETpN1Vlfg5LBHEV,0.000154,0.299,0.861,0.000985,0.114,-3.418,0,0.0442,80.208,0.229
